id,value,type,threat_type,malware,malware_aliases,first_seen,last_seen,confidence_level,reporter,tags,reference,anonymous
1809179,srvhubnode.5toralix.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:49:02+00:00,2026-05-08T22:51:20+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809178,logbinnode.surgeon-snoot.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:47:36+00:00,2026-05-08T22:48:05+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809177,vpsrunproc.mav2lorix.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:45:27+00:00,2026-05-08T22:45:48+00:00,100,ttakvam,"['payload_delivery', 'ClearFake']",,True
1809176,appsrchcli.surgeon-snoot.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:43:18+00:00,2026-05-08T22:43:30+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809175,dnswebsrvs.mav2lorix.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:40:09+00:00,2026-05-08T22:40:30+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809173,webdocserv.surgeon-snoot.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:37:32+00:00,2026-05-08T22:38:35+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809170,appboxdata.7toravex.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:34:27+00:00,2026-05-08T22:34:55+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809169,syskeypath.surgeon-snoot.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:31:59+00:00,2026-05-08T22:32:40+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809168,devbitscfg.7toravex.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:28:49+00:00,2026-05-08T22:29:17+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809166,netmanproc.krat5urface.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:26:23+00:00,2026-05-08T22:26:58+00:00,100,ttakvam,"['payload_delivery', 'ClearFake']",,True
1809165,srvlogview.7toravex.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:23:31+00:00,2026-05-08T22:25:13+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809164,tcpconpath.krat5urface.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:21:27+00:00,2026-05-08T22:24:02+00:00,100,ttakvam,"['payload_delivery', 'ClearFake']",,True
1809162,netapiprot.7toravex.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:17:14+00:00,2026-05-08T22:18:00+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809160,sshproserv.krat5urface.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:15:35+00:00,2026-05-08T22:16:01+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809159,webcdnstat.7toravex.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:12:10+00:00,2026-05-08T22:13:52+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809158,vmlistview.krat5urface.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:09:46+00:00,2026-05-08T22:12:46+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809155,srvhubnode.7toravex.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:06:10+00:00,2026-05-08T22:10:46+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809154,usrgrpstat.krat5urface.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:04:50+00:00,2026-05-08T22:05:32+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809152,gitlabh.crimin-investig.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T22:01:16+00:00,2026-05-08T22:01:35+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809151,optwebnode.krat5urface.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:59:03+00:00,2026-05-08T21:59:44+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809148,apiopss.crimin-investig.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:55:30+00:00,2026-05-08T21:55:50+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809146,proxysserv.guess-relevation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:53:55+00:00,2026-05-08T21:54:41+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809144,logbins.crimin-investig.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:49:51+00:00,,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809142,lanhoppath.guess-relevation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:48:12+00:00,2026-05-08T21:48:35+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809138,appsrch.crimin-investig.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:43:53+00:00,2026-05-08T21:45:03+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809137,subclidata.guess-relevation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:42:27+00:00,2026-05-08T21:43:14+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809135,webdocs.crimin-investig.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:38:57+00:00,2026-05-08T21:39:12+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809116,bitkitmaps.guess-relevation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:37:29+00:00,2026-05-08T21:37:58+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809113,syskeys.crimin-investig.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:33:08+00:00,,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809112,envsetproc.guess-relevation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:31:23+00:00,2026-05-08T21:31:56+00:00,100,ttakvam,"['payload_delivery', 'ClearFake']",,True
1809106,netmans.erzianpr0minent.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:27:50+00:00,2026-05-08T21:28:26+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809104,doclabutil.guess-relevation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:25:45+00:00,2026-05-08T21:26:39+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809100,tcpcons.erzianpr0minent.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:22:01+00:00,2026-05-08T21:23:25+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809098,syncitnode.fromj2nitor.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:20:26+00:00,2026-05-08T21:21:33+00:00,100,ttakvam,"['payload_delivery', 'ClearFake']",,True
1809097,sshpros.erzianpr0minent.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:16:38+00:00,2026-05-08T21:16:46+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809096,ioflowpath.fromj2nitor.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:14:59+00:00,2026-05-08T21:15:51+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809095,vmlists.erzianpr0minent.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:10:38+00:00,2026-05-08T21:11:38+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809094,taskidview.fromj2nitor.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:09:22+00:00,2026-05-08T21:13:00+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809093,comwebstat.fromj2nitor.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:08:16+00:00,2026-05-08T21:08:49+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809092,usrgrps.erzianpr0minent.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:05:33+00:00,2026-05-08T21:06:02+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809091,refid-core.fromj2nitor.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:03:07+00:00,2026-05-08T21:03:21+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809090,optwebs.erzianpr0minent.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T21:00:17+00:00,2026-05-08T21:00:49+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809089,proxyss.self-preservation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:53:52+00:00,2026-05-08T20:54:56+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809088,autboxserv.fromj2nitor.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:51:40+00:00,2026-05-08T20:57:17+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809087,lanhops.self-preservation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:48:26+00:00,2026-05-08T20:48:31+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809086,subclis.self-preservation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:42:58+00:00,2026-05-08T20:43:04+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809085,devbitscfg.exclusivefrigidity.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:40:46+00:00,2026-05-08T20:40:50+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809084,dqooybvg.overreactuntr2ve.digital,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:39:02+00:00,,100,ttakvam,"['payload_delivery', 'clearfake']",,True
1809083,6y9f0lfi.overreactuntr2ve.digital,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:38:42+00:00,,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809082,overreactuntr2ve.digital,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:38:35+00:00,2026-05-08T20:38:40+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'MacOS']",,False
1809081,bitkits.self-preservation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:37:19+00:00,2026-05-08T20:37:25+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809080,envsets.self-preservation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:31:49+00:00,2026-05-08T20:31:55+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809078,doclabs.self-preservation.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:26:18+00:00,2026-05-08T20:26:24+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809076,syncits.herald5eventy.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:20:43+00:00,2026-05-08T20:20:50+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809074,https://paradisefitnesscity.com/,url,payload_delivery,win.vidar,['Vidar'],2026-05-08T20:15:04+00:00,2026-05-08T21:30:14+00:00,75,m_govcert_ch,"['payload_delivery', 'ClickFix', 'compromised', 'EtherHiding', 'Polygon', 'Vidar', 'WordPress']",,True
1809073,ioflows.herald5eventy.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:15:03+00:00,2026-05-08T20:15:34+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809072,taskids.herald5eventy.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:09:28+00:00,2026-05-08T20:09:47+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809070,netapiprot.exclusivefrigidity.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:08:03+00:00,2026-05-08T20:35:10+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809067,comwebs.herald5eventy.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:03:45+00:00,2026-05-08T20:04:28+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809065,webcdnstat.exclusivefrigidity.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T20:01:38+00:00,2026-05-08T20:29:37+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809064,refid-xs.herald5eventy.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T19:58:20+00:00,2026-05-08T19:58:53+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809062,srvhubnode.exclusivefrigidity.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T19:56:10+00:00,2026-05-08T20:24:09+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809061,autboxs.herald5eventy.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T19:52:55+00:00,2026-05-08T19:53:09+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809060,domregs.centaur-victim.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T19:47:28+00:00,2026-05-08T19:47:50+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809059,202.95.18.30:53,ip:port,botnet_cc,win.cobalt_strike,"['Cobalt Strike', 'Agentemis', 'BEACON', 'CobaltStrike', 'cobeacon']",2026-05-08T19:45:15+00:00,2026-05-09T08:45:40+00:00,75,abuse_ch,"['botnet_cc', 'CobaltStrike', 'drb-ra']",,False
1809058,ns1.cacheflow.top,domain,botnet_cc,win.cobalt_strike,"['Cobalt Strike', 'Agentemis', 'BEACON', 'CobaltStrike', 'cobeacon']",2026-05-08T19:44:47+00:00,2026-05-09T08:45:10+00:00,75,abuse_ch,"['botnet_cc', 'CobaltStrike', 'drb-ra']",,False
1809056,93.127.160.86:6553,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:44:41+00:00,2026-05-09T08:44:58+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809057,93.127.160.86:6554,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:44:41+00:00,2026-05-09T08:44:58+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809054,91.92.241.142:6606,ip:port,botnet_cc,win.asyncrat,['AsyncRAT'],2026-05-08T19:44:40+00:00,2026-05-09T08:44:57+00:00,75,abuse_ch,"['botnet_cc', 'AsyncRAT', 'drb-ra', 'RAT']",,False
1809055,91.92.241.142:7707,ip:port,botnet_cc,win.asyncrat,['AsyncRAT'],2026-05-08T19:44:40+00:00,2026-05-09T08:44:57+00:00,75,abuse_ch,"['botnet_cc', 'AsyncRAT', 'drb-ra', 'RAT']",,False
1809053,89.208.113.158:7443,ip:port,botnet_cc,,[],2026-05-08T19:44:39+00:00,2026-05-09T08:44:56+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'Mythic']",,False
1809051,83.142.209.146:7443,ip:port,botnet_cc,,[],2026-05-08T19:44:36+00:00,2026-05-09T08:44:53+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'Mythic']",,False
1809052,83.142.209.60:8795,ip:port,botnet_cc,win.adaptix_c2,['AdaptixC2'],2026-05-08T19:44:36+00:00,2026-05-09T08:44:53+00:00,75,abuse_ch,"['botnet_cc', 'AdaptixC2', 'drb-ra']",,False
1809050,80.211.196.157:7443,ip:port,botnet_cc,,[],2026-05-08T19:44:34+00:00,2026-05-09T08:44:51+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'Mythic']",,False
1809048,75.119.154.8:2700,ip:port,botnet_cc,win.asyncrat,['AsyncRAT'],2026-05-08T19:44:33+00:00,2026-05-09T08:44:50+00:00,75,abuse_ch,"['botnet_cc', 'AsyncRAT', 'drb-ra', 'RAT']",,False
1809049,75.119.154.8:3500,ip:port,botnet_cc,win.asyncrat,['AsyncRAT'],2026-05-08T19:44:33+00:00,2026-05-09T08:44:50+00:00,75,abuse_ch,"['botnet_cc', 'AsyncRAT', 'drb-ra', 'RAT']",,False
1809046,64.90.19.46:5432,ip:port,botnet_cc,win.adaptix_c2,['AdaptixC2'],2026-05-08T19:44:32+00:00,2026-05-09T08:44:48+00:00,75,abuse_ch,"['botnet_cc', 'AdaptixC2', 'drb-ra']",,False
1809047,66.163.112.213:4321,ip:port,botnet_cc,win.adaptix_c2,['AdaptixC2'],2026-05-08T19:44:32+00:00,2026-05-09T08:44:48+00:00,75,abuse_ch,"['botnet_cc', 'AdaptixC2', 'drb-ra']",,False
1809045,61.7.18.194:8015,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:44:30+00:00,2026-05-09T08:44:46+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809044,5.101.86.70:9843,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:44:27+00:00,2026-05-09T08:44:43+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809043,5.101.86.105:4509,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:44:25+00:00,2026-05-09T08:44:41+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809042,31.57.216.56:2404,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:44:13+00:00,2026-05-09T08:44:27+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809041,23.227.203.172:3333,ip:port,botnet_cc,elf.evilginx,['Evilginx'],2026-05-08T19:44:11+00:00,2026-05-09T08:44:24+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'Evilginx', 'EvilGoPhish']",,False
1809039,209.38.100.109:7443,ip:port,botnet_cc,,[],2026-05-08T19:43:41+00:00,2026-05-09T08:43:46+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'Mythic']",,False
1809040,209.54.101.159:1414,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:41+00:00,2026-05-09T08:43:47+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809038,193.42.24.165:4848,ip:port,botnet_cc,win.adaptix_c2,['AdaptixC2'],2026-05-08T19:43:36+00:00,2026-05-09T08:43:41+00:00,75,abuse_ch,"['botnet_cc', 'AdaptixC2', 'drb-ra']",,False
1809037,193.169.194.24:2509,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:35+00:00,2026-05-09T08:43:40+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809036,185.220.205.80:3535,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:31+00:00,2026-05-09T08:43:34+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809034,185.212.128.15:9000,ip:port,botnet_cc,elf.evilginx,['Evilginx'],2026-05-08T19:43:29+00:00,2026-05-09T08:43:33+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'Evilginx', 'EvilGoPhish']",,False
1809035,185.212.128.24:9000,ip:port,botnet_cc,elf.evilginx,['Evilginx'],2026-05-08T19:43:29+00:00,2026-05-09T08:43:33+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'Evilginx', 'EvilGoPhish']",,False
1809033,180.97.214.70:4506,ip:port,botnet_cc,win.deimos_c2,['DeimosC2'],2026-05-08T19:43:28+00:00,2026-05-09T08:43:31+00:00,75,abuse_ch,"['botnet_cc', 'Deimos', 'drb-ra']",,False
1809032,177.67.105.14:8091,ip:port,botnet_cc,win.asyncrat,['AsyncRAT'],2026-05-08T19:43:26+00:00,2026-05-09T08:43:29+00:00,75,abuse_ch,"['botnet_cc', 'AsyncRAT', 'drb-ra', 'RAT']",,False
1809031,172.94.3.201:5816,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:25+00:00,2026-05-09T08:43:28+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809029,160.25.82.142:80,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:19+00:00,2026-05-09T08:43:21+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809030,160.30.231.100:553,ip:port,botnet_cc,win.dcrat,"['DCRat', 'DarkCrystal RAT']",2026-05-08T19:43:19+00:00,2026-05-09T08:43:22+00:00,75,abuse_ch,"['botnet_cc', 'DCRat', 'drb-ra', 'RAT']",,False
1809028,154.7.228.167:2443,ip:port,botnet_cc,win.havoc,"['Havoc', 'Havokiz']",2026-05-08T19:43:17+00:00,2026-05-09T08:43:19+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'Havoc']",,False
1809026,146.185.233.76:7227,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:15+00:00,2026-05-09T08:43:16+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809027,146.185.239.61:9702,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:15+00:00,2026-05-09T08:43:16+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809024,138.9.231.141:8015,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:13+00:00,2026-05-09T08:43:14+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809025,138.9.234.119:8015,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:13+00:00,2026-05-09T08:43:14+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809020,138.9.0.156:8015,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:12+00:00,2026-05-09T08:43:13+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809021,138.9.114.126:8015,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:12+00:00,2026-05-09T08:43:13+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809022,138.9.116.98:8015,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:12+00:00,2026-05-09T08:43:13+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809023,138.9.216.8:8015,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:12+00:00,2026-05-09T08:43:13+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809019,129.212.254.59:7443,ip:port,botnet_cc,,[],2026-05-08T19:43:09+00:00,2026-05-09T08:43:09+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'Mythic']",,False
1809018,107.174.234.194:7755,ip:port,botnet_cc,win.remcos,"['Remcos', 'RemcosRAT', 'Remvio', 'Socmer']",2026-05-08T19:43:06+00:00,2026-05-09T08:43:07+00:00,75,abuse_ch,"['botnet_cc', 'drb-ra', 'RAT', 'RemcosRAT']",,False
1809017,pwrlogs.centaur-victim.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T19:41:58+00:00,2026-05-08T19:42:08+00:00,100,threatcat_ch,"['payload_delivery', 'ClearFake']",,False
1809016,user-4774.exclusivefrigidity.pics,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T19:37:42+00:00,2026-05-08T20:18:34+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809015,extnets.centaur-victim.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T19:36:32+00:00,2026-05-08T19:37:04+00:00,100,Gi7w0rm,"['payload_delivery', '8May2026', 'ClearFake', 'Commandline', 'Windows']",,False
1809014,pkgrunstat.cabardian-year.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T19:31:09+00:00,2026-05-08T19:31:39+00:00,100,ttakvam,"['payload_delivery', 'ClearFake']",,True
1809013,pkgruns.centaur-victim.lat,domain,payload_delivery,js.clearfake,['ClearFake'],2026-05-08T19:30:32+00:00,2026-05-08T19:31:25+00:00,100,ttakvam,"['payload_delivery', 'ClearFake']",,True
1809012,chubrik.sbs,domain,payload_delivery,,[],2026-05-08T19:26:55+00:00,,100,threatcat_ch,"['payload_delivery', 'ClickFix']",,False
